Rewards_1,Rewards_2,Rewards_3,Rewards_4,Rewards_5,Rewards_6,Rewards_7,Rewards_8,Rewards_9,Rewards_10
-1.0891653,-121.56177,-386.2622,-1023.3578,-125.77719,-473.0089,-123.90254,-125.52356,-352.9807,-124.37538
-478.85632,-124.35013,-370.50735,-123.94291,-244.34361,-995.5285,-519.3687,-123.25323,-499.86212,-494.4987
-600.21014,-125.4977,-725.62054,-935.266,-121.704865,-125.547646,-626.3136,-119.69141,-997.3015,-125.81088
-119.5322,-480.7157,-243.89948,-125.40437,-119.121346,-893.8714,-123.27966,-362.4956,-241.73082,-247.85547
-1.5264558,-243.05548,-367.24985,-124.44148,-479.83713,-246.83238,-233.47035,-1.7034135,-485.9082,-489.8227
-237.78828,-123.68653,-615.1066,-370.23077,-127.52974,-125.533165,-365.5261,-123.36595,-479.31396,-241.92998
-254.24818,-236.54823,-643.12933,-0.49099204,-360.06824,-123.9368,-366.03427,-118.41059,-124.87376,-487.54504
-121.741264,-238.68752,-255.84764,-573.932,-123.97814,-868.4206,-124.31754,-596.11053,-2.0505133,-238.9358
-600.1405,-631.83655,-234.71521,-124.136475,-239.04573,-241.0521,-473.98187,-244.709,-1.523283,-125.29347
-349.26678,-242.03955,-243.28038,-1132.7964,-243.76291,-0.679473,-124.19151,-126.293465,-119.94173,-4.3834243
-544.9627,-1119.9836,-0.7816733,-235.22517,-232.68088,-615.6699,-240.75465,-364.4419,-501.3494,-122.922905
-377.4485,-123.87592,-1196.6023,-1022.6182,-120.17815,-901.7357,-124.24422,-127.42122,-124.39198,-130.35672
-351.10367,-120.91032,-245.17302,-126.7589,-350.53497,-477.6451,-1.1740246,-243.15292,-243.45132,-552.5396
-470.77618,-354.39056,-1261.9973,-0.39247084,-509.04898,-468.1837,-121.80309,-242.57362,-481.05243,-122.90932
-233.0026,-122.20767,-1185.5999,-1040.9731,-235.03082,-363.94733,-122.57327,-657.40607,-244.82259,-122.43057
-691.15265,-241.68925,-239.06357,-122.58329,-124.63984,-359.8041,-123.67743,-127.208664,-125.336876,-126.71021
-122.13008,-126.19519,-236.04501,-662.6382,-120.57464,-487.7164,-1.4529048,-237.52234,-363.01663,-359.695
-1.3054485,-356.13684,-123.403946,-122.55221,-122.91268,-599.2434,-239.47243,-236.45312,-620.1276,-122.54341
-236.80632,-124.59539,-1320.1627,-125.91859,-125.779305,-0.82822543,-0.8371026,-525.51685,-237.6204,-128.99063
